In these random impressions, with no desire to be other than random, I indifferently narrate my factless autobiography, my lifeless history. These are my confessions, and if in them I say nothing, it's because I have nothing to say. 		Pessoa
And at this table in my absurd room, I, a pathetic and anonymous office clerk, write words as if they were the soul's salvation, and I gild myself with the impossible sunset of high and vast hills in the distance, with the statue I received in exchange for life's pleasures, and with the ring of renunciation on my evangelical finger, the stagnant jewel of my ecstatic disdain. 		Pessoa
Happy the creators of pessimistic systems! Besides taking refuge in the fact of having made something, they can exult in their explanation of universal suffering, and include themselves in it.<br>I don't complain about the world. I don't protest in the name of the universe. I'm not a pessimist. I suffer and complain, but I don't know if suffering is the norm, nor do I know if it's human to suffer. Why should I care to know? I'm not a pessimist. I'm sad. 		Pessoa
Civilisation consists in giving something a name that doesn't belong to it and then dreaming over the result. And the false name joined to the true dream does create a new reality. The object does change into something else, because we make it change. We manufacture realities. 		Pessoa
I belong to a generation that inherited disbelief in the Christian faith and created in itself a disbelief in all other faiths. Our fathers still had the believing impulse, which they transferred from Christianity to other forms of illusion. Some were champions of social equality, others were wholly enamoured of beauty, still others had faith in science and its achievements, and there were some who became even more Christian, resorting to various Easts and Wests in search of new religious forms to entertain their otherwise hollow consciousness of merely living. 		Pessoa
Every gesture, however simple, violates an inner secret. Every gesture is a revolutionary act; an exile, perhaps, from the true ... of our intentions. Action is a disease of thought, a cancer of imagination. Action is self-exile. Every action is incomplete and flawed. 		Pessoa
To attain the satisfaction of the mystic state without having to endure its rigours; to be the ecstatic followers of no god, the mystic or epopt with no initiation; to pass the days meditating on a paradise you don't believe in - all of this tastes good to the soul that knows it knows nothing. 		Pessoa
Life is an experimental journey undertaken involuntarily. It is a journey of the spirit through the material world and, since it is the spirit that travels, it is the spirit that is experienced. That is why there exist contemplative souls who have lived more intensely, more widely, more tumultuously than others who have lived their lives purely externally. 		Pessoa
I asked for very little from life, and even this little was denied me. A nearby field, a ray of sunlight, a little bit of calm along with a bit of bread, not to feel oppressed by the knowledge that I exist, not to demand anything from others, and not to have others demand anything from me - this was denied me, like the spare change we might deny a beggar not because we're mean-hearted but because we don't feel like unbuttoning our coat. 		Pessoa
There are ships sailing to many ports, but not a single one goes to where life is not painful; nor is there a port of call where it is possible to forget. 		Pessoa
I read and am liberated. I acquire objectivity. I cease being myself and so scattered. And what I read, instead of being like a nearly invisible suit that sometimes oppresses me, is the external world&#;s tremendous and remarkable clarity, the sun that sees everyone, the moon that splotches the still earth with shadows, the wide expanses that end in the sea, the blackly solid trees whose tops greenly wave, the steady peace of ponds on farms, the terraced slopes with their paths overgrown by grape-vines. 		Pessoa
Each of us is several, is many,is a profusion of selves. So that the self who disdains his surroundings is not the same as the self who suffers or takes joy in them. In the vast colony of our being there are many species of people who think and feel in different ways. 		Pessoa
I never had anyone I could call &#;Master&#;. No Christ died for me. No Buddha showed me the right path. In the depths of my dreams no Apollo or Athena appeared to me to enlighten my soul. 		Pessoa
I imagined myself forever freed from Rua dos Douradores, Vasques, Guarda, Moreira, all the employees, the boy and the cat... but I would be sorry... I could not leave all this without crying, not understanding that, as bad as it seemed to me, it was part of me that was with them all, that to separate myself from them was halfway and a resemblance to death.<br>		Pessoa
In fact, if I were to leave them all tomorrow and take off from this address in the Rua dos Douradores, what would it give me? What would I wear? - why would I wear it?<br>We all have a Boss Vasques - for some he is visible, for others invisible. For me, he is really called Vasques, and he is a healthy man, pleasant, occasionally brutish, selfish but at the very bottom, with a justice that many great geniuses lack and the many human wonders of civilization, right and left. For others it will be vanity, the yearning for greater wealth, glory, immortality ... I prefer Vasques, my master, more tractable at times than all the abstract bosses in the world.<br>		Pessoa
I love all of this, perhaps because I have nothing else to love... even though nothing truly merits the love of any soul, if, out of sentiment, we must give it, I might as well lavish it on the smallness of an inkwell as on the grand indifference of the stars. 		Pessoa
Let's buy books so as not to read them; let's go to concerts without caring to hear the music or see who's there; let's take long walks because we're sick of walking; and let's spend whole days in the country, just because it bores us. 		Pessoa
When one of my Japanese teacups is broken, I imagine that the real cause was not the careless hand of a maid but the anxieties of the figures inhabiting the curves of that porcelain. Their grim decision to commit suicide doesn't shock me: they used the maid as one of us might use a gun. 		Pessoa
I go forward slowly, dead, and my vision is no longer mine, it&#;s nothing: it&#;s only the vision of the human animal who, without wanting, inherited Greek culture, Roman order, Christian morality, and all the other illusions that constitute the civilization in which I feel. Where can the living be? 		Pessoa
Freedom is the possibility of isolation. You are free if you can withdraw from people, not having to seek them out for the sake of money, company, love, glory or curiosity, none of which can thrive in silence and solitude. If you can't live alone, you were born a slave. You may have all the splendours of the mind and the soul, in which case you're a noble slave, or an intelligent servant, but you're not free. And you can't hold this up as your own tragedy, for your birth is a tragedy of Fate alone. Hapless you are, however, if life itself so oppresses you that you're forced to become a slave. Hapless you are if, having been born free, with the capacity to be isolated and self-sufficient, poverty should force you to live with others. 		Pessoa
I rise from the chair where, absentminded at table, I tell myself these irregular impressions. I rise, I raise my body in myself, and go to the window high above the rooftops, where I can see the city fall asleep, a slow prelude to silence. The moon, large and white, white, sadly illuminates the differing differences of the houses. The moon seems too to illuminate the entire mystery of the world. It seems to show everything - everything is shadow with mixtures of evil light, false intervals, uneven absurdity, inconsistent visibility. There is no breeze, and it seems that the mystery is greater. I'm made nauseous by abstract thinking. I will never write a page that reveals or reveals anything to me. A very light cloud hangs vague above the moon, like a hideout. I am ignorant, like these roofs. I have failed, like all of nature. 		Pessoa
One of my constant preoccupations is trying to understand how it is that other people exist, how it is that there are souls other than mine and consciousnesses not my own, which, because it is a consciousness, seems to me unique. I understand perfectly that the man before me uttering words similar to mine and making the same gestures I make, or could make, is in some way my fellow creature. However, I feel just the same about the people in illustrations I dream up, about the characters I see in novels or the dramatis personae on the stage who speak through the actors representing them.<br>  		Pessoa
I suppose no one truly admits the existence of another person. One might concede that the other person is alive and feels and thinks like oneself, but there will always be an element of difference, a perceptible discrepancy, that one cannot quite put one's finger on. There are figures from times past, fantasy-images in books that seem more real to us than these specimens of indifference-made-flesh who speak to us across the counters of bars, or catch our eye in trams, or brush past us in the empty randomness of the streets. The others are just part of the landscape for us, usually the invisible landscape of the familiar.<br>  		Pessoa
I feel closer ties and more intimate bonds with certain characters in books, with certain images I've seen in engravings, that with many supposedly real people, with that metaphysical absurdity known as &quot;flesh and blood'. In fact &quot;flesh and blood &quot; describes them very well: they resemble cuts of meat laid on the butcher's marble slab, dead creatures bleeding as though still alive, the sirloin steaks and cutlets of Fate.<br> 		Pessoa
I'm not ashamed to feel this way because I know it's how everyone feels. The lack of respect between men, the indifference that allows them to kill others without compunction (as murderers do) or without thinking (as soldiers do), comes from the fact that no one pays due attention to the apparently abstruse idea that other people have souls too. 		Pessoa
I have a very simple morality: not to do good or evil to anyone. Not to do evil, because it seems only fair that others enjoy the same right I demand for myself &#; not to be disturbed &#; and also because I think that the world doesn&#;t need more than the natural evils it already has. All of us in this world are living on board a ship that is sailing from one unknown port to another, and we should treat each other with a traveller&#;s cordiality.<br> 		Pessoa
Not to do good, because I don&#;t know what good is, nor even if I do it when I think I do. How do I know what evils I generate if I give a beggar money? How do I know what evils I produce if I teach or instruct? Not knowing, I refrain. And besides, I think that to help or clarify is, in a certain way, to commit the evil of interfering in the lives of others. Kindness depends on a whim of our mood, and we have no right to make others the victims of our whims, however humane or kind-hearted they may be. Good deeds are impositions; that&#;s why I categorically abhor them. 		Pessoa
Perhaps it's my destiny to remain a book-keeper for ever and for poetry and literature to remain simply butterflies that alight on my head and merely underline my own ridiculousness by their very beauty. 		Pessoa
I feel as if I'm always on the verge of waking up. 		Pessoa
Words are deeds. 		Wittgenstein
What makes a subject difficult to understand... is not that some special knowledge of abstruse things is necessary to understand it. Rather, it is the contrast between understanding of the subject and what most people want to see. Because of this, the very things that are most obvious can become the most difficult to understand. What has to be overcome is not difficulty of the intellect but of the will...<br>A man will be imprisoned in a room with a door that’s unlocked and opens inwards; as long as it does not occur to him to pull rather than push it. 		Wittgenstein
If someone does not believe in fairies, he does not need to teach his children &quot;There are no fairies'; he can omit to teach them the word &quot;fairy'. 		Wittgenstein
My difficulty is only an — enormous — difficulty of expression. 		Wittgenstein
Logic takes care of itself; all we have to do is to look and see how it does it. 		Wittgenstein
I wanted to write that my work consists of two parts: of the one which is here, and of everything which I have not written. And precisely this second part is the important one. 		Wittgenstein
Our only task is to be just. That is, we must only point out and resolve the injustices of philosophy, and not posit new parties – and creeds... All that philosophy can do is destroy idols. And that means not making any new ones – say, out of the &quot;absence of idols'. 		Wittgenstein
What is sayable at all can be said clearly; and whereof one cannot speak, thereof one must remain silent...<br>		Wittgenstein
The aim of the book is to set a limit to thought, or rather... to the expression of thoughts: for in order to be able to set a limit to thought, we should have to find both sides of the limit thinkable (i.e. we should have to be able to think what cannot be thought). It will thus only be in language that the limit can be set, and what lies on the other side of the limit will simply be nonsense. 		Wittgenstein
Don’t think, but look! 		Wittgenstein
Mathematical propositions express no thoughts. In life it is never a mathematical proposition which we need, but we use mathematical propositions only in order to infer from propositions which do not belong to mathematics to others which, equally, do not belong to mathematics. 		Wittgenstein
We could present spatially an atomic fact which contradicted the laws of physics, but not one which contradicted the laws of geometry. 		Wittgenstein
[What is your aim in philosophy?] To shew the fly the way out of the fly-bottle. 		Wittgenstein
What kind of investigation are we carrying out? Am I investigating the probability of cases that I give as examples, or am I investigating their actuality? No, I’m just citing what is possible and am therefore giving grammatical examples.  		Wittgenstein
Is scientific progress useful for philosophy? Certainly. The realities that are discovered lighten the philosopher’s task: imagining possibilities. 		Wittgenstein
What happens is not that this symbol cannot be further interpreted, but: I do no interpreting. I do not interpret, because I feel at home in the present picture. When I interpret, I step from one level of thought to another. 		Wittgenstein
I think now that the right thing to do would be to begin my book with remarks about metaphysics as a kind of magic. But in doing this I must neither speak in defence of magic nor ridicule it. In this context, in fact, excluding magic has the character of magic. 		Wittgenstein
The aim of [my] philosophy is to erect a wall at the point where language stops anyway. 		Wittgenstein
The symbolism of Christianity is wonderful beyond words, but when people try to make a philosophical system out of it I find it disgusting. 		Wittgenstein
There are indeed unspeakable things. This shows itself, that's the mystical thing. 		Wittgenstein
The idea that in order to get clear about the meaning of a general term one had to find the common element in all its applications has shackled philosophical investigation; for it has not only led to no result, but also made the philosopher dismiss as irrelevant the concrete cases, which alone could have helped him understand the usage of the general term.<br>For remember that in general we don't use language according to strict rules — it hasn't been taught us by means of strict rules, either...<br>What should we gain by a definition, as it can only lead us to other undefined terms? 		Wittgenstein
The fact that I use the word &quot;hand &quot; and all the other words in my sentence without a second thought, indeed that I should stand before the abyss if I wanted so much as to try doubting their meanings — shows that absence of doubt belongs to the essence of the language-game, that the question &quot;How do I know...&quot; drags out the language-game, or else does away with it. 		Wittgenstein
I believe it might interest a philosopher, one who can think himself, to read my notes. For even if I have hit the mark only rarely, he would recognize what targets I had been ceaselessly aiming at. 		Wittgenstein
I am sitting with a philosopher in the garden; he says again and again &quot;I know that that's a tree &quot; pointing to a tree that is near us. Someone else arrives and hears this, and I tell them:&quot;This fellow isn't insane. We are only doing philosophy.&quot; 		Wittgenstein
So in the end when one is doing philosophy one gets to the point where one would like just to emit an inarticulate sound. 		Wittgenstein
Throw away my book: you must understand that it represents only one of a thousand attitudes. You must find your own. Do not do what someone else could do as well as you. Do not say, do not write what someone else could say, could write as well as you. Care for nothing in yourself but what you feel exists nowhere else. And, out of yourself create, impatiently or patiently, the most irreplaceable of beings. 		Gide
Please do not understand me too quickly. 		Gide
Know that joy is rarer, more difficult, and more beautiful than sadness. Once you make this all-important discovery, you must embrace joy as a moral obligation. 		Gide
We prefer to go deformed and distorted all our lives rather than not resemble the portrait of ourselves which we ourselves have first drawn. It&#;s absurd. We run the risk of warping what&#;s best in us. 		Gide
There are very few monsters who warrant the fear we have of them. 		Gide
I prefer granting with a good grace what I know I shan't be able to prevent. 		Gide
Most people believe it is only by constraint they can get any good out of themselves, and so they live in a state of psychological distortion. It is his own self that each of them is most afraid of resembling. Each of them sets up a pattern and imitates it; he doesn't even choose the pattern he imitates: he accepts a pattern that has been chosen for him. And yet I verily believe there are other things to be read in man. But people don't dare to - they don't dare to turn the page. Laws of imitation! Laws of fear, I call them. The fear of finding oneself alone - that is what they suffer from - and so they don't find themselves at all. 		Gide
When I was younger, I used to make resolutions which imagined were virtuous. I was less anxious to be what I was, than to become what I wished to be. Now, I am not far from thinking that in irresolution lies the secret of not growing old. 		Gide
I have always thought that great artists were those who dared to confer the right of beauty on things so natural that people say on seeing them,&quot;Why did I never realize before that that was beautiful too?&quot; 		Gide
No longer ask me for my program: isn't breathing one? 		Cioran
We say of space, of time, and of suffering that they are infinite; but &quot;infinite &quot; has no more bearing than &quot;beautiful &quot;&quot;sublime &quot;&quot;harmonious &quot;&quot;ugly'... Suppose we force ourselves to see to the bottom of words? We see nothing &#; each of them, detached from the expansive and fertile soul, are null and void. The intelligence functions by projecting a certain lustre upon them, polishing them and making them glitter; this power, erected into a system, is called &quot;culture &quot; &#; pyrotechnics against a night sky of nothingness. 		Cioran
Ideas should be neutral. But man animates them with his passions and folly. Impure and turned into beliefs, they take on the appearance of reality. The passage from logic is consummated. Thus are born ideologies, doctrines, and bloody farce. 		Cioran
To tell the truth, I couldn't care less about the relativity of knowledge; the world does not deserve to be known. 		Cioran
My mission is to see things as they are. Exactly the contrary of a mission. 		Cioran
Read day and night, devour books&#; these sleeping pills&#; not to know but to forget! Through books you can retrace your way back to the origins of spleen, discarding history and its illusions. 		Cioran
The poor, by thinking unceasingly of money, reach the point of losing the spiritual advantages of non-possession, thereby sinking as low as the rich. 		Cioran
Basis of society: anonymous sweat. 		Cioran
Each time I fail to think about death, I have the impression of cheating, of deceiving someone in me. 		Cioran
Lord, give me the capacity of never praying, spare me the insanity of all worship, let this temptation of love pass from me which would deliver me forever unto You. Let the void spread between my heart and heaven! I have no desire to people my deserts by Your presence, to tyrannize my nights by Your light, to dissolve my Siberias beneath Your sun. 		Cioran
In every man sleeps a prophet, and when he wakes there is a little more evil in the world. 		Cioran
Losing love is so rich a philosophical ordeal that it makes a hairdresser into a rival of Socrates. 		Cioran
Is it possible that existence is our exile, and nothingness our home? 		Cioran
When we know what words are worth, the amazing thing is that we try to say anything at all, and that we manage to do so. This requires, it is true, a supernatural nerve. 		Cioran
A picture is worth 10,000 words - but only those used to describe the picture. Hardly any sets of 10,000 words can be adequately described with pictures 		Perlis
Every program is a part of some other program and rarely fits. 		Perlis
Fools ignore complexity. Pragmatists suffer it. Some can avoid it. Geniuses remove it. 		Perlis
In programming, as in everything else, to be in error is to be reborn. 		Perlis
Giving up on assembly language was the apple in our Garden of Eden: Languages whose use squanders machine cycles are sinful. The LISP machine now permits LISP programmers to abandon bra and fig-leaf. 		Perlis
The best book on programming for the layman is &quot;Alice in Wonderland'; but that's because it's the best book on anything for the layman. 		Perlis
If you have a procedure with ten parameters, you probably missed some. 		Perlis
Every program has (at least) two purposes: the one for which it was written, and another for which it wasn't. 		Perlis
Wherever there is modularity there is the potential for misunderstanding: Hiding information implies a need to check communication. 		Perlis
To understand a program you must become both the machine and the program 		Perlis
One can only display complex information in the mind. Like seeing, movement or flow or alteration of view is more important than the static picture, no matter how lovely. 		Perlis
Once you understand how to write a program get someone else to write it. 		Perlis
Some cathedrals took a century to complete. Can you imagine the grandeur and scope of a program that would take as long? 		Perlis
The goal of computation is the emulation of our synthetic abilities, not the understanding of our analytic ones. 		Perlis
Because of its vitality, the computing field is always in desperate need of new cliches: Banality soothes our nerves. 		Perlis
In computing, turning the obvious into the useful is a living definition of the word &quot;frustration'. 		Perlis
Computation has made the tree flower. 		Perlis
One can't proceed from the informal to the formal by formal means. 		Perlis
Within a computer, natural language is unnatural. 		Perlis
Few things have happened to me, but I've read of many. Or simply: few things have happened to me more worth remembering than Schopenhauer's thought or the verbal music of England. 		Borges
Heaven and hell seem out of proportion to me: the actions of men do not deserve so much. 		Borges
It is adventurous to think that a mere coordination of words (and philosophies are nothing but that) may resemble the universe very much. It is also adventurous to think that, of all these illustrious coordinations, one of them does not — at least infinitesimally — resemble the universe a bit more than the others. 		Borges
A man sets out to draw the world. As the years go by, he peoples a space with images of provinces, kingdoms, mountains, bays, ships, islands, fishes, rooms, instruments, stars, horses, and individuals. A short time before he dies, he discovers that the patient labyrinth of lines traces the lineaments of his own face. 		Borges
the night pleases us because it suppresses idle details, like memory does. 		Borges
There is a concept which corrupts and upsets all others. I refer not to Evil, whose limited realm is that of ethics; I refer to the infinite. 		Borges
They seek neither truth nor likelihood; they seek astonishment. They think metaphysics is a branch of the literature of fantasy. 		Borges
Famously, when Whistler was asked how long it took him to paint one of his nocturnes, he answered:&quot;All of my life'. With the same rigor he could have said that all the centuries preceding were necessary. From that correct application of the law of causality it follows that the slightest event presupposes all the inconceivable universe and, conversely, that the universe needs even the slightest of events. 		Borges
[God to the leopard]:&quot;a man I know will look at you at a certain number of times and will not forget and will put your figure and symbol in a poem, which poem has a precise place in the plot of the universe. You have been captive, but you thus have given a word to this poem.&quot; God, in the leopard's dream, illuminated the animal's vulgarity, and so the leopard understood and accepted his fate; but when he awoke, there was only in him a dark resignation, a courageous ignorance; for the machinery of the world is too complex for the simplicity of a beast...<br>In a dream, God declared to Dante the secret purpose of his life and work; Dante, in wonderment, knew at last who and what he was, and blessed all the bitterness of his life... upon waking, he felt that he had received and lost an infinite thing, something he would not recover or even glimpse, for the machinery of the world is too complex for the simplicity of a man. 		Borges
...the writer's life is a solitary one; you think it's just you; but, as the years go by, if your stars are propitious, you discover you are at the center of a vast circle of invisible friends - friends you will never know, but who love you, and this is more than enough reward. 		Borges
The Dada movement corresponded to a nihilistic idea, to the desperation of literature. Later we were disappointed to find that they were not true skeptics, that they were all fighting to be recognized as the &quot;true &quot; founder of the movement. In short, we learned that the Dadaists were just writers, as professional as any other: equally jealous, equally vain. 		Borges
we live out our lives putting off all that can be put off; perhaps we all know deep down that we are immortal and that sooner or later all men will do and know all things. 		Borges
There is a line in Verlaine I won't recall again,<br>There's a street close by, forbidden to my feet,<br>There's a mirror that's seen me for the last time,<br>There's a door I have locked til the end of the world.<br>Of the books in my library (all before me)<br>There are some I'll never open.<br>This summer I complete my fiftieth year;<br>Death gnaws at me ceaselessly.		Borges
When you become frustrated with computers, please remember they are only cleverly-arranged sand. (When you become frustrated with people...) 		Gwern
An aphorism is an algorithm, of we know not what input, to we know not what output. 		Gwern
'Often, I must calculate otherwise than I think. That is called diplomacy.&quot; 		Gwern
Surprising linear models work at all, when they are the worst functional language ever: only operator *, n variables, n assignments, &amp; output=sum. 		Gwern
When critiquing a paper, go for the jugular: any part with the words &quot;presumably &quot;&quot;obviously &quot;&quot;past research &quot; or &quot;studies show'. 		Gwern
We can sleep soundly because rough men stand ready with blogs willing to do violence to papers on our behalf. 		Gwern
The use of confidence intervals rather than p-values is a clear improvement; it makes our difficulties vanish like smoke in a fog. 		Gwern
p-value testing is pretty weird, but with multiple correction, it gets even weirder: the more you measure &amp; model, the less you know. 		Gwern
Every normal man must be tempted now &amp; then to sharpen knives, hoist a black flag, and run amok, shouting &quot;No causation without randomization!&quot; 		Gwern
If you consider them in terms of QALYs lost, school is at least as harmful to your health as smoking, and far more expensive. 		Gwern
Some ask if behavioral genetics has made me nihilistic and feeling all is futile. But I have to believe in free will - my whole family does. 		Gwern
Programmers’ chairs and keyboards cause RSIs of the body; but what RSIs of the mind? 		Gwern
Backups are confronting one’s fallibility &amp; the transience of the world; we should not be surprised so few can do it. 		Gwern
A pause on my keyboard for thought - and how peaceful it must be in the CPU, as the nanoseconds slowly tick by… 		Gwern
'Helping newbies requires an active memory - of all the times we ourselves failed to read the fucking manual.&quot; 		Gwern
How can we fear machines will separate humans when even in their source code, we can read the stamp of personality &amp; style? 		Gwern
'Data, and the formats by which data are communicated, inevitably create a system permeated by illusions.&quot; 		Gwern
'Anyone satisfied by last year’s code is not learning enough.&quot; 		Gwern
'I do not like this algorithm/language/tool.'&quot;Why?'&quot;I am not up to it.&quot; - anyone, ever? 		Gwern
To test whether a language despises its users, merely see whether <code>if (a = 1) {...}</code> is valid. 		Gwern
'Haskellers knows the type of everything &amp; the value of nothing.&quot; Unless they’ve turned on extensions, then neither 		Gwern
If you find yourself surprised by man or market, remember you have learned as much about your own thinking as them: revelation comes in twos. 		Gwern
At times, tolerance can be the most radical of positions to take; just watch when a weak group gains power. 		Gwern
An aphorism is an algorithm, of we know not what input, we know not what output. 		Gwern
Voltaire’s Third Law: for every aphorism, there is an equal and opposite anti-aphorism 		Gwern
The epigram is a compressed, golfed, idea, with all the virtues - and sins - of golfed code. 		Gwern
Remember! Most strings are incompressible, most reals uncomputable, most theorems unprovable, most programs undecidable. 		Gwern
Fear not known but unknown propaganda; I have the utmost respect for _Pravda_s - how else will you know what to not believe? 		Gwern
What sort of writing could you create if you worked on it (be it ever so rarely) for the next 60 years? What could you do if you started now? 		Gwern
Mantra: One, what are they saying? Two, are they telling the truth? Three, does their reasoning follow? Four, what are they missing out? Five, or, zero: why are they writing about this at all? 		Me
To be right, be vague. To be productively wrong, be precise. 		Me
Annoying people are opportunities to practice patience; chores and commutes are free exercise; failure is an invitation to humility, and to sympathy with most people; impostor syndrome is a critical talent: it is the ability to foreground what you do you not know, the better to strike at it. 		Me
Cynicism is a remarkably good substitute for knowledge. 		Me
Efficiency is constructive laziness. 		Me
You don't &quot;put &quot; yourself into your writing; you're found there. 		Me
Everyone believes that tomorrow they'll truly start living.	after Samuel Johnson	Me
Economics: It is prohibitively hard to change people. It always depends. Things fall apart, but sometimes into place too. People aren't stupid. Most things fail. Sometimes there is no right answer. You are the system. 		Me
The quantitative omits most of the lived world; the qualitative includes all of its blinding bullshit. 		Me
Treat fools differently to assholes - and almost everyone is more fool than asshole. 		Me
Trust criticism in proportion to the direct quotation in it. 		Me
Folk morality: It ain't what you do, it's the way that you do it. (And don't care bout results.) 		Me
The biggest, or anyway the first questions are:&quot;Do what? Where? With whom?&quot; 		Me
I don't love economics; I hate bad economics. 		Me
Pure logic cannot tell you how the world is. But it can say what it is impossible for the world to be. 		Me
Talk is cheap; that's what's good about it! 		Me
I pine for rigour but always choose slack. 		Me
The distinctive virtues of computers are their patience, rationality, flow, speed, honesty and obedience. They possess each of these in degrees beyond the human. However, they compensate for these, to the point of cancellation, with a perfect absence of independence, charity, sympathy, and fun. 		Me
What is above us? Causality; the absurd; the lives of others. 		Me
Be Epicurus against Plato and Thrasymachus both; George Eliot against Church and nihilist; liberal against fascist and anarchist. 		Me
I hate a lot of liberal democratic things: journalism, trial by jury, party politics, direct democracy, credentialism. But unlike revolutionaries, I know how fucked we were without them. 		Me
Most writing, most thoughts, are a stale read of reality. 		Me
I'm against anything that says you're either for it or against it. Queering the with us/against us binary. 		Me
The thought is not the thing; the pointer's not the string; the name is not the nominee.		Me
In multos libros libertas. (In many books, freedom.) 		Me
I read to forget the impotence of reason. 		Me
You can't expect much of people. You must demand more from people. 		Me
Let my gravestone be the stack trace of an IndexOutOfBoundsException. 		Me
Aphorisms talk as if they were final: molecular philosophy. Actually they are alchemical. 		Me
Someone might say I have only made a bouquet of other people's flowers, supplying nothing of my own but the thread to bind them... But, if you embrace the opinions of [others] through reason, they will no longer be their opinions, they will be yours too... Truths are held in common by all, and no more belong to those that uttered them first than to him that repeats them later. It's no more &quot;according to Plato...&quot; than &quot;according to me...&quot; since he and I both understand it. Bees plunder flowers, but they do so after honey, which is afterwards all theirs; it is no longer thyme or marjoram. So too with parts borrowed from others: you transform and mingle them, and so make a work entirely yours - namely, your judgment. 	Montaigne	
